"","representative","niche","primary_cluster_id","GTDB_GENOME","gene_id","gene_id_all","present"
"52778","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP139811.1_48",0
"52779","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP142966.1_27",0
"52780","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP146544.1_32",0
"52781","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_KP056256.1_146",0
"52782","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_MN732922.1_254",0
"52783","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_MZ513634.1_46",0
"52784","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_OP290545.1_1",0
"52785","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","GB_GCA_047199055.1","NZ_CP115377.1_59","OV141395.1_159",0
"52786","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","AM261282.1_29",0
"52787","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","AP018569.2_107",0
"52788","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","AP019386.1_109",0
"52789","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","AP019386.1_110",0
"52790","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","AP026508.1_104",0
"52791","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","AP027468.1_321",0
"52792","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","CP034325.1_174",0
"52793","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","CP034325.1_175",0
"52794","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","CP057748.1_80",0
"52795","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NC_010870.1_119",0
"52796","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_AP027706.1_49",0
"52797","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP019353.1_215",0
"52798","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP049291.1_137",0
"52799","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP053772.1_89",0
"52800","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP115377.1_59",1
"52801","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP139811.1_48",0
"52802","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP142966.1_27",0
"52803","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP146544.1_32",0
"52804","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_KP056256.1_146",0
"52805","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_MN732922.1_254",0
"52806","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_MZ513634.1_46",0
"52807","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_OP290545.1_1",0
"52808","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA176","RS_GCF_003697165.2","NZ_CP115377.1_59","OV141395.1_159",0
"52809","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","AM261282.1_29",0
"52810","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","AP018569.2_107",0
"52811","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","AP019386.1_109",0
"52812","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","AP019386.1_110",0
"52813","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","AP026508.1_104",0
"52814","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","AP027468.1_321",0
"52815","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","CP034325.1_174",0
"52816","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","CP034325.1_175",0
"52817","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","CP057748.1_80",0
"52818","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NC_010870.1_119",0
"52819","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_AP027706.1_49",0
"52820","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP019353.1_215",0
"52821","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP049291.1_137",0
"52822","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP053772.1_89",0
"52823","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP115377.1_59",1
"52824","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP139811.1_48",0
"52825","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP142966.1_27",0
"52826","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP146544.1_32",0
"52827","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_KP056256.1_146",0
"52828","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_MN732922.1_254",0
"52829","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_MZ513634.1_46",0
"52830","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_OP290545.1_1",0
"52831","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA179","GB_GCA_047199055.1","NZ_CP115377.1_59","OV141395.1_159",0
"52832","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","AM261282.1_29",0
"52833","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","AP018569.2_107",0
"52834","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","AP019386.1_109",0
"52835","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","AP019386.1_110",0
"52836","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","AP026508.1_104",0
"52837","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","AP027468.1_321",0
"52838","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","CP034325.1_174",0
"52839","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","CP034325.1_175",0
"52840","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","CP057748.1_80",0
"52841","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NC_010870.1_119",0
"52842","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_AP027706.1_49",0
"52843","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP019353.1_215",0
"52844","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP049291.1_137",0
"52845","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP053772.1_89",0
"52846","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP115377.1_59",1
"52847","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP139811.1_48",0
"52848","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP142966.1_27",0
"52849","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_CP146544.1_32",0
"52850","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_KP056256.1_146",0
"52851","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_MN732922.1_254",0
"52852","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_MZ513634.1_46",0
"52853","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","NZ_OP290545.1_1",0
"52854","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","GB_GCA_047199055.1","NZ_CP115377.1_59","OV141395.1_159",0
"52855","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","AM261282.1_29",0
"52856","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","AP018569.2_107",0
"52857","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","AP019386.1_109",0
"52858","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","AP019386.1_110",0
"52859","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","AP026508.1_104",0
"52860","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","AP027468.1_321",0
"52861","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","CP034325.1_174",0
"52862","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","CP034325.1_175",0
"52863","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","CP057748.1_80",0
"52864","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NC_010870.1_119",0
"52865","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_AP027706.1_49",0
"52866","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_CP019353.1_215",0
"52867","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_CP049291.1_137",0
"52868","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_CP053772.1_89",0
"52869","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_CP115377.1_59",1
"52870","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_CP139811.1_48",0
"52871","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_CP142966.1_27",0
"52872","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_CP146544.1_32",0
"52873","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_KP056256.1_146",0
"52874","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_MN732922.1_254",0
"52875","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_MZ513634.1_46",0
"52876","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","NZ_OP290545.1_1",0
"52877","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000006945.2","NZ_CP115377.1_59","OV141395.1_159",0
"52878","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","AM261282.1_29",0
"52879","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","AP018569.2_107",0
"52880","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","AP019386.1_109",0
"52881","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","AP019386.1_110",0
"52882","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","AP026508.1_104",0
"52883","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","AP027468.1_321",0
"52884","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","CP034325.1_174",0
"52885","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","CP034325.1_175",0
"52886","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","CP057748.1_80",0
"52887","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NC_010870.1_119",0
"52888","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_AP027706.1_49",0
"52889","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_CP019353.1_215",0
"52890","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_CP049291.1_137",0
"52891","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_CP053772.1_89",0
"52892","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_CP115377.1_59",1
"52893","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_CP139811.1_48",0
"52894","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_CP142966.1_27",0
"52895","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_CP146544.1_32",0
"52896","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_KP056256.1_146",0
"52897","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_MN732922.1_254",0
"52898","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_MZ513634.1_46",0
"52899","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","NZ_OP290545.1_1",0
"52900","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_000742135.1","NZ_CP115377.1_59","OV141395.1_159",0
"52901","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","AM261282.1_29",0
"52902","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","AP018569.2_107",0
"52903","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","AP019386.1_109",0
"52904","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","AP019386.1_110",0
"52905","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","AP026508.1_104",0
"52906","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","AP027468.1_321",0
"52907","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","CP034325.1_174",0
"52908","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","CP034325.1_175",0
"52909","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","CP057748.1_80",0
"52910","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NC_010870.1_119",0
"52911","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_AP027706.1_49",0
"52912","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP019353.1_215",0
"52913","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP049291.1_137",0
"52914","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP053772.1_89",0
"52915","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP115377.1_59",1
"52916","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP139811.1_48",0
"52917","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP142966.1_27",0
"52918","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP146544.1_32",0
"52919","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_KP056256.1_146",0
"52920","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_MN732922.1_254",0
"52921","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_MZ513634.1_46",0
"52922","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_OP290545.1_1",0
"52923","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA282","RS_GCF_003697165.2","NZ_CP115377.1_59","OV141395.1_159",0
"52924","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","AM261282.1_29",0
"52925","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","AP018569.2_107",0
"52926","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","AP019386.1_109",0
"52927","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","AP019386.1_110",0
"52928","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","AP026508.1_104",0
"52929","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","AP027468.1_321",0
"52930","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","CP034325.1_174",0
"52931","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","CP034325.1_175",0
"52932","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","CP057748.1_80",0
"52933","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NC_010870.1_119",0
"52934","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_AP027706.1_49",0
"52935","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP019353.1_215",0
"52936","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP049291.1_137",0
"52937","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP053772.1_89",0
"52938","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP115377.1_59",1
"52939","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP139811.1_48",0
"52940","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP142966.1_27",0
"52941","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_CP146544.1_32",0
"52942","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_KP056256.1_146",0
"52943","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_MN732922.1_254",0
"52944","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_MZ513634.1_46",0
"52945","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","NZ_OP290545.1_1",0
"52946","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA297","RS_GCF_003697165.2","NZ_CP115377.1_59","OV141395.1_159",0
"52947","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA314","GB_GCA_047199055.1","NZ_CP115377.1_59","AM261282.1_29",0
"52948","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA314","GB_GCA_047199055.1","NZ_CP115377.1_59","AP018569.2_107",0
"52949","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA314","GB_GCA_047199055.1","NZ_CP115377.1_59","AP019386.1_109",0
"52950","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA314","GB_GCA_047199055.1","NZ_CP115377.1_59","AP019386.1_110",0
"52951","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA314","GB_GCA_047199055.1","NZ_CP115377.1_59","AP026508.1_104",0
"52952","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA314","GB_GCA_047199055.1","NZ_CP115377.1_59","AP027468.1_321",0
"52953","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA314","GB_GCA_047199055.1","NZ_CP115377.1_59","CP034325.1_174",0
"52954","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA314","GB_GCA_047199055.1","NZ_CP115377.1_59","CP034325.1_175",0
"52955","NZ_CP115377.1|integron_01|NZ_CP115377.1_59","human","AA314","GB_GCA_047199055.1","NZ_CP115377.1_59","CP057748.1_80",0
